-0.005	2.6769797622274774
-0.004993	2.6325337996970357
-0.004986	2.500544219683744
-0.004979	2.285400270791219
-0.004972	1.9942564592855576
-0.004965	1.6367946295061895
-0.004958	1.2249019988915844
-0.004951	0.772275854406243
-0.0049440000000000005	0.29396805599608544
-0.004937	-0.19411550561584479
-0.00493	-0.6757438515062226
-0.004923	-1.134900667777768
-0.004916	-1.5563169202045357
-0.004909	-1.925978618459882
-0.004902	-2.231592844476081
-0.004895	-2.462996547392142
-0.004888	-2.6124945108144377
-0.004881	-2.675115253455316
-0.004874	-2.64877635329957
-0.004867	-2.534353697524933
-0.00486	-2.3356523553045934
-0.004853	-2.0592800421021016
-0.0048460000000000005	-1.7144273833418713
-0.004839	-1.312562284677989
-0.004832	-0.8670485724290875
-0.004825	-0.39270158610318995
-0.004818	0.09470449843553541
-0.004811	0.5789612314308914
-0.004804	1.0439648932643024
-0.004797	1.4742520157347978
-0.00479	1.8555136120928553
-0.004783	2.175071015361372
-0.004776	2.4222975011735395
-0.004769	2.588971674268262
-0.004762	2.669550866948226
-0.004755	2.6613554577696736
-0.0047480000000000005	2.564657981036391
-0.004741	2.382674063805317
-0.004734	2.121455491789529
-0.004727	1.7896889601989785
-0.00472	1.39840720196141
-0.004713	0.9606220996118371
-0.004706	0.4908919815349132
-0.004699	0.004837491910793745
-0.004692	-0.48137786612898004
-0.004685	-0.951585239852631
-0.004678	-1.3901481141782113
-0.004671	-1.782482296296214
-0.004664	-2.115540905832815
-0.004657	-2.378248242443366
-0.00465	-2.5618681027830514
-0.004643	-2.660294298654887
-0.004636	-2.6702537152967505
-0.004629	-2.5914151572037567
-0.004622	-2.426400361872048
-0.004615	-2.180696815207153
-0.004608	-1.8624752678774072
-0.004601	-1.4823180210170188
-0.004594	-1.0528670170034231
-0.004587	-0.5884034378777526
-0.00458	-0.10437279165611202
-0.004573	0.3831287204474839
-0.004566	0.857889475280075
-0.004559	1.304121537309158
-0.0045520000000000005	1.706985678657918
-0.004545	2.0530848503343924
-0.004538	2.3309096945100283
-0.004531	2.53122128255701
-0.004524	2.647358351078274
-0.004517	2.675458818947521
-0.00451	2.6145882189185787
-0.004503	2.466770772874368
-0.004496	2.236922077323216
-0.004489	1.9326856376531842
-0.004482	1.5641786871175793
-0.004475	1.143655743216357
-0.004468	0.6851010897401874
-0.004461	0.20376373628724187
-0.004454	-0.2843496800555556
-0.0044469999999999996	-0.7630071875606675
-0.00444	-1.2162912661007406
-0.004433	-1.6291281764565217
-0.004426	-1.9877892301047415
-0.004419	-2.2803473300066672
-0.004412	-2.4970736003574894
-0.004405	-2.6307609155688008
-0.004398	-2.6769635696874534
-0.004391	-2.634145116161724
-0.004384	-2.503729461616127
-0.004377	-2.2900535145365812
-0.00437	-2.0002229635104665
-0.004363	-1.6438759810454715
-0.0043560000000000005	-1.232862710880649
-0.0043490000000000004	-0.7808511972810322
-0.004342	-0.30287286094440935
-0.004335	0.1851773635052596
-0.004328	0.6670696057558176
-0.004321	1.1267787761660246
-0.004314	1.5490174722446792
-0.004307	1.9197443537057968
-0.0043	2.2266310803377025
-0.004293	2.4594722848969433
-0.004286	2.6105249475793197
-0.004279	2.6747658863375197
-0.004272	2.6500588003308656
-0.004265	2.53722531155971
-0.004258	2.340017642229641
-0.004251	2.064993836446528
-0.004244	1.721299675683327
-0.004237	1.3203645403127378
-0.00423	0.8755213311813081
-0.004223	0.4015630905453075
-0.004216	-0.08574893327785682
-0.004209	-0.5702094184748492
-0.004202	-1.0357078697478168
-0.004195	-1.4667643649160877
-0.004188	-1.8490443321194205
-0.004181	-2.1698352389586595
-0.004174	-2.4184693415122105
-0.004167	-2.586678434916095
-0.0041600000000000005	-2.668868808452623
-0.0041530000000000004	-2.662307261650659
-0.004146	-2.5672119955237473
-0.004139	-2.386745356402719
-0.004132	-2.1269086736628653
-0.004125	-1.796342688465618
-0.004118	-1.406040210158439
-0.004111	-0.9689805558037093
-0.004104	-0.4996979293696172
-0.004097	-0.013798093921589816
-0.00409	0.47256059035728826
-0.004083	0.9432045044917585
-0.004076	1.3824826164629507
-0.004069	1.7757869485851627
-0.004062	2.1100383586229636
-0.004055	2.374121480237376
-0.0040479999999999995	2.5592543590295884
-0.004041	2.6592804921176874
-0.004034	2.670873559613862
-0.004027	2.5936480397570945
-0.00402	2.4301720292499125
-0.004013	2.185881842464821
-0.004006	1.8689012294821763
-0.003999	1.4897712247743915
-0.003992	1.061099610286048
-0.003985	0.5971416498428272
-0.003978	0.11332603735994706
-0.003971	-0.37425817678974993
-0.0039640000000000005	-0.8493966192373787
-0.0039570000000000004	-1.2962887946346
-0.00395	-1.700073523358972
-0.003943	-2.0473231427378593
-0.003936	-2.3264900373697963
-0.003929	-2.528290649398775
-0.003922	-2.6460141986671823
-0.003915	-2.675745846411271
-0.003908	-2.61649688129995
-0.003901	-2.4702375985440894
-0.003894	-2.241831778697734
-0.003887	-1.9388749450266785
-0.0038799999999999998	-1.571441778115736
-0.0038729999999999997	-1.1517510873181576
-0.003866	-0.6937594802569086
-0.003859	-0.21269724269822654
-0.003852	0.2754381371148017
-0.003845	0.754413957070043
-0.0038380000000000003	1.2083021117162687
-0.003831	1.6220087735801398
-0.003824	1.981776330979524
-0.003817	2.2756408906374235
-0.00381	2.493830131071949
-0.003803	2.6290882763437398
-0.003796	2.6769173833181132
-0.003789	2.6357269185531207
-0.0037819999999999998	2.506886650707274
-0.0037749999999999997	2.294681099556171
-0.003768	2.006167056393346
-0.003761	1.6509389139046982
-0.003754	1.2408096093557244
-0.003747	0.7894177911694717
-0.0037400000000000003	0.3117742723774859
-0.003733	-0.17623714658932488
-0.003726	-0.6583878858760226
-0.003719	-1.1186442596494548
-0.003712	-1.5417006684395234
-0.003705	-1.9134885793259824
-0.003698	-2.2216443680852462
-0.003691	-2.4559204654365336
-0.0036839999999999998	-2.608526134921239
-0.0036769999999999997	-2.6743865500141784
-0.0036699999999999997	-2.651311554985239
-0.003663	-2.5400684974515606
-0.003656	-2.3443567106097274
-0.003649	-2.0706844937287334
-0.0036420000000000003	-1.7281526818569255
-0.003635	-1.3281520020261126
-0.003628	-0.8839842802230553
-0.003621	-0.4104200957050529
-0.003614	0.07679240735298787
-0.003607	0.5614512166519695
-0.0036	1.027439241723365
-0.003593	1.4592602798506296
-0.0035859999999999998	1.8425543346730737
-0.0035789999999999997	2.164575150806397
-0.0035719999999999997	2.414614084299931
-0.003565	2.5843562133273346
-0.003558	2.6681568468248344
-0.003551	2.663229235917787
-0.003544	2.569737245884731
-0.003537	2.390789906898117
-0.00353	2.132338024754069
-0.003523	1.8029762897508785
-0.003516	1.4136574644877724
-0.003509	0.977328155128595
-0.003502	0.5084982783778469
-0.003495	0.022758541332757898
